"history.ID","sites.sitename","plot.name","plot.area","event.sequence","date","date.loc","hist.cat","hist.type","est.regrowth.assumed.same.year","level","units","percent.mortality","hist.notes","plothistory.ID.v1","NEW_RECORD","GROA.site.ID"
5322.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3660","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8919",NA,TRUE,9
5322.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3660","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8919",NA,TRUE,9
5322.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3660","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8919",NA,TRUE,9
5323.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3661","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8920",NA,TRUE,9
5323.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3661","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8920",NA,TRUE,9
5323.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3661","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8920",NA,TRUE,9
5324.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3662","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8921",NA,TRUE,9
5324.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3662","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8921",NA,TRUE,9
5324.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3662","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8921",NA,TRUE,9
5325.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3663","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8922",NA,TRUE,9
5325.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3663","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8922",NA,TRUE,9
5325.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3663","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8922",NA,TRUE,9
5326.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3664","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8923",NA,TRUE,9
5326.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3664","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8923",NA,TRUE,9
5326.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3664","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8923",NA,TRUE,9
5327.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3665","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8924",NA,TRUE,9
5327.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3665","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8924",NA,TRUE,9
5327.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3665","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8924",NA,TRUE,9
5328.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3666","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8925",NA,TRUE,9
5328.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3666","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8925",NA,TRUE,9
5328.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3666","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8925",NA,TRUE,9
5329.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3667","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8926",NA,TRUE,9
5329.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3667","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8926",NA,TRUE,9
5329.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3667","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8926",NA,TRUE,9
5330.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3668","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8927",NA,TRUE,9
5330.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3668","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8927",NA,TRUE,9
5330.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3668","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8927",NA,TRUE,9
5331.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3669","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8928",NA,TRUE,9
5331.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3669","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8928",NA,TRUE,9
5331.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3669","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8928",NA,TRUE,9
5332.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3670","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8929",NA,TRUE,9
5332.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3670","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8929",NA,TRUE,9
5332.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3670","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8929",NA,TRUE,9
5333.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3671","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8930",NA,TRUE,9
5333.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3671","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8930",NA,TRUE,9
5333.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3671","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8930",NA,TRUE,9
5334.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3672","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8931",NA,TRUE,9
5334.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3672","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8931",NA,TRUE,9
5334.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3672","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8931",NA,TRUE,9
5335.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3673","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8932",NA,TRUE,9
5335.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3673","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8932",NA,TRUE,9
5335.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3673","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8932",NA,TRUE,9
5336.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3674","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8933",NA,TRUE,9
5336.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3674","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8933",NA,TRUE,9
5336.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3674","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8933",NA,TRUE,9
5337.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3675","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8934",NA,TRUE,9
5337.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3675","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8934",NA,TRUE,9
5337.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3675","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8934",NA,TRUE,9
5338.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3676","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8935",NA,TRUE,9
5338.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3676","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8935",NA,TRUE,9
5338.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3676","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8935",NA,TRUE,9
5339.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3677","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8936",NA,TRUE,9
5339.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3677","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8936",NA,TRUE,9
5339.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3677","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8936",NA,TRUE,9
5340.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3678","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8937",NA,TRUE,9
5340.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3678","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8937",NA,TRUE,9
5340.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3678","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8937",NA,TRUE,9
5341.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3679","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8938",NA,TRUE,9
5341.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3679","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8938",NA,TRUE,9
5341.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3679","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8938",NA,TRUE,9
5342.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3680","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8939",NA,TRUE,9
5342.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3680","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8939",NA,TRUE,9
5342.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3680","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8939",NA,TRUE,9
5343.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3681","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8940",NA,TRUE,9
5343.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3681","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8940",NA,TRUE,9
5343.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3681","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8940",NA,TRUE,9
5344.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3682","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8941",NA,TRUE,9
5344.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3682","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8941",NA,TRUE,9
5344.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3682","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8941",NA,TRUE,9
5345.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3683","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8942",NA,TRUE,9
5345.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3683","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8942",NA,TRUE,9
5345.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3683","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8942",NA,TRUE,9
5346.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3684","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8943",NA,TRUE,9
5346.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3684","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8943",NA,TRUE,9
5346.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3684","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8943",NA,TRUE,9
5347.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3685","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8944",NA,TRUE,9
5347.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3685","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8944",NA,TRUE,9
5347.03,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3685","0.0947",3,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,"GROA site.id #9, plot.id #8944",NA,TRUE,9
5348.01,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3686","0.0947",1,"NAC","9","Disturbance","Agriculture_generic",NA,"NAC",NA,"100","GROA site.id #9, plot.id #8945",NA,TRUE,9
5348.02,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration 3686","0.0947",2,"NAC","9","Establishment","Establishment of oldest trees",NA,NA,NA,NA,"GROA site.id #9, plot.id #8945",NA,TRUE,9
