"","measurement.id","plot.id","site.id","study.id","citations.title","sites.sitename","refor.type","species","prior","prior.duration","stand.age","date","n","sub_n","plot.size","variables.name","mean_ha","covar_1","coV1_value","covar_2","coV2_value","covar_3","coV3_value","density","sand.silt.clay","pH","allometry","measurements.notes","X"
"105",12881,8799,10,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","Luquillo","SNR","","PA","cane/coffee abandoned, then pasture",59,NA,1,NA,0.05,"aboveground_biomass",292.5862449,"min_dbh",5,"",NA,"","",6805,"",NA,"biome-specific","data from Poorter, averaged density",NA
"106",12882,8800,10,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","Luquillo","SNR","","PA","cane/coffee abandoned, then pasture",60,NA,1,NA,0.05,"aboveground_biomass",365.9325081,"min_dbh",5,"",NA,"","",6805,"",NA,"biome-specific","data from Poorter, averaged density",NA
"107",12883,8801,10,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","Luquillo","SNR","","PA","cane/coffee abandoned, then pasture",76,NA,2,NA,0.05,"aboveground_biomass",458.1849921,"min_dbh",5,"",NA,"","",6630,"",NA,"biome-specific","data from Poorter, averaged density",NA
"108",3411,43,10,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","Luquillo","SNR","","PA","cane/coffee abandoned, then pasture",9,NA,1,NA,0.05,"aboveground_biomass",11.85937191,"min_dbh",5,"",NA,"","",7704,"",NA,"biome-specific","data from Poorter, averaged density",NA
"109",3412,44,10,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","Luquillo","SNR","","PA","cane/coffee abandoned, then pasture",10,NA,1,NA,0.05,"aboveground_biomass",21.53440554,"min_dbh",5,"",NA,"","",8427,"",NA,"biome-specific","data from Poorter, averaged density",NA
"110",3413,45,10,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","Luquillo","SNR","","PA","cane/coffee abandoned, then pasture",14,NA,1,NA,0.05,"aboveground_biomass",66.1826802,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","data from Poorter, averaged density or NA where age doesn't match",NA
"111",3414,46,10,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","Luquillo","SNR","","PA","cane/coffee abandoned, then pasture",15,NA,1,NA,0.05,"aboveground_biomass",123.919811,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","data from Poorter, averaged density or NA where age doesn't match",NA
"112",3415,47,10,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","Luquillo","SNR","","PA","cane/coffee abandoned, then pasture",20,NA,1,NA,0.05,"aboveground_biomass",282.2507386,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","data from Poorter, averaged density or NA where age doesn't match",NA
"113",3416,48,10,9783,"Forest regeneration in a chronosequence of tropical abandoned pastures: Implications for restoration ecology","Luquillo","SNR","","PA","cane/coffee abandoned, then pasture",25,NA,2,NA,0.05,"aboveground_biomass",219.6940146,"min_dbh",5,"",NA,"","",11526,"",NA,"biome-specific","data from Poorter, averaged density",NA
"114",664,8979,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",2,NA,1,NA,0.0947,"aboveground_biomass",34.81299925,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"115",665,8980,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",3,NA,1,NA,0.0947,"aboveground_biomass",88.36174924,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"116",666,8981,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",3,NA,1,NA,0.0947,"aboveground_biomass",65.57524011,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"117",667,8982,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",3,NA,1,NA,0.0947,"aboveground_biomass",135.2329635,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"118",668,8983,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",3,NA,1,NA,0.0947,"aboveground_biomass",130.8418273,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"119",669,8984,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",3,NA,1,NA,0.0947,"aboveground_biomass",254.0035361,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"120",670,8985,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",3,NA,1,NA,0.0947,"aboveground_biomass",468.4791734,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"121",671,8986,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",3,NA,1,NA,0.0947,"aboveground_biomass",78.82917521,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"122",672,8987,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",4,NA,1,NA,0.0947,"aboveground_biomass",148.773796,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"123",673,8988,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",4,NA,1,NA,0.0947,"aboveground_biomass",572.2262695,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"124",674,8989,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",4,NA,1,NA,0.0947,"aboveground_biomass",14.23064471,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"125",675,8990,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",4,NA,1,NA,0.0947,"aboveground_biomass",81.00115435,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"126",676,8991,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",4,NA,1,NA,0.0947,"aboveground_biomass",243.8766954,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"127",677,8992,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",5,NA,1,NA,0.0947,"aboveground_biomass",28.68800271,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"128",678,8993,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",5,NA,1,NA,0.0947,"aboveground_biomass",267.9481488,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"129",679,8994,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",5,NA,1,NA,0.0947,"aboveground_biomass",138.7163574,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"130",680,8995,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",5,NA,1,NA,0.0947,"aboveground_biomass",301.1663105,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"131",681,8996,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",5,NA,1,NA,0.0947,"aboveground_biomass",299.7546805,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"132",682,8997,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",5,NA,1,NA,0.0947,"aboveground_biomass",219.5158179,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"133",683,8998,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",6,NA,1,NA,0.0947,"aboveground_biomass",65.892292,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"134",684,8999,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",6,NA,1,NA,0.0947,"aboveground_biomass",122.4156567,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"135",685,9000,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",6,NA,1,NA,0.0947,"aboveground_biomass",87.64879956,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"136",686,9001,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",6,NA,1,NA,0.0947,"aboveground_biomass",83.99351983,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"137",687,9002,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",7,NA,1,NA,0.0947,"aboveground_biomass",179.4829413,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"138",688,9003,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",8,NA,1,NA,0.0947,"aboveground_biomass",89.26353729,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"139",689,9004,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",8,NA,1,NA,0.0947,"aboveground_biomass",144.0838467,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"140",690,9005,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",8,NA,1,NA,0.0947,"aboveground_biomass",151.3517901,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"141",691,9006,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",8,NA,1,NA,0.0947,"aboveground_biomass",125.2047228,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"142",692,9007,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",8,NA,1,NA,0.0947,"aboveground_biomass",202.6352516,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"143",693,9008,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",10,NA,1,NA,0.0947,"aboveground_biomass",99.84493852,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"144",694,9009,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",10,NA,1,NA,0.0947,"aboveground_biomass",93.47822574,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"145",695,9010,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",10,NA,1,NA,0.0947,"aboveground_biomass",193.4577528,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"146",696,9011,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",10,NA,1,NA,0.0947,"aboveground_biomass",133.1708356,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"147",697,9012,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",10,NA,1,NA,0.0947,"aboveground_biomass",65.80285981,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"148",698,9013,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",10,NA,1,NA,0.0947,"aboveground_biomass",98.23375021,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"149",699,9014,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",10,NA,1,NA,0.0947,"aboveground_biomass",259.2381029,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"150",700,9015,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",10,NA,1,NA,0.0947,"aboveground_biomass",102.7365758,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"151",701,9016,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",12,NA,1,NA,0.0947,"aboveground_biomass",278.1539533,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"152",702,9017,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",12,NA,1,NA,0.0947,"aboveground_biomass",93.56285108,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"153",703,9018,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",12,NA,1,NA,0.0947,"aboveground_biomass",107.7831615,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"154",704,9019,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",12,NA,1,NA,0.0947,"aboveground_biomass",120.038182,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"155",705,9020,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",12,NA,1,NA,0.0947,"aboveground_biomass",226.007874,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"156",706,9021,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",12,NA,1,NA,0.0947,"aboveground_biomass",179.2446971,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"157",707,9022,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",12,NA,1,NA,0.0947,"aboveground_biomass",159.7993624,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"158",708,9023,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",12,NA,1,NA,0.0947,"aboveground_biomass",237.7910664,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"159",709,9024,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",15,NA,1,NA,0.0947,"aboveground_biomass",139.0469963,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"160",710,9025,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",15,NA,1,NA,0.0947,"aboveground_biomass",140.8303724,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"161",711,9026,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",15,NA,1,NA,0.0947,"aboveground_biomass",204.1509373,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"162",712,9027,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",15,NA,1,NA,0.0947,"aboveground_biomass",186.4148938,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"163",713,9028,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",15,NA,1,NA,0.0947,"aboveground_biomass",150.908145,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"164",714,9029,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",15,NA,1,NA,0.0947,"aboveground_biomass",139.0105539,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"165",715,9030,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",15,NA,1,NA,0.0947,"aboveground_biomass",523.4363731,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"166",716,9031,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",15,NA,1,NA,0.0947,"aboveground_biomass",135.3288232,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"167",717,9032,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",15,NA,1,NA,0.0947,"aboveground_biomass",241.9284144,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"168",718,9033,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",15,NA,1,NA,0.0947,"aboveground_biomass",160.1757276,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"169",719,9034,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",15,NA,1,NA,0.0947,"aboveground_biomass",197.1241468,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"170",720,9035,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",15,NA,1,NA,0.0947,"aboveground_biomass",294.2548776,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"171",721,9036,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",15,NA,1,NA,0.0947,"aboveground_biomass",34.65899062,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"172",722,9037,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",15,NA,1,NA,0.0947,"aboveground_biomass",260.360427,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"173",723,9038,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",16,NA,1,NA,0.0947,"aboveground_biomass",365.8690452,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"174",724,9039,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",17,NA,1,NA,0.0947,"aboveground_biomass",511.4319106,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
"175",725,9040,11,1097,"Biomass resilience of Neotropical secondary forests","Marques de Comillas","SNR","","SC/PA","",17,NA,1,NA,0.0947,"aboveground_biomass",297.1638339,"min_dbh",5,"",NA,"","",NA,"",NA,"biome-specific","unpublished, from Poorter 2016",NA
