measurement.id,plot.id,site.id,study.id,sites.sitename,refor.type,species,prior,prior.disturbance.notes,stand.age,date,n,sub_n,plot.size,variables.name,mean_ha,covar_1,coV1_value,covar_2,coV2_value,covar_3,coV3_value,density,sand.silt.clay,allometry
716,9031,11,1097,Marques de Comillas,SNR,,SC/PA,,15,NA,1,NA,0.0947,aboveground_biomass,135.3288232,min_dbh,5,,NA,,,NA,,biome-specific
717,9032,11,1097,Marques de Comillas,SNR,,SC/PA,,15,NA,1,NA,0.0947,aboveground_biomass,241.9284144,min_dbh,5,,NA,,,NA,,biome-specific
718,9033,11,1097,Marques de Comillas,SNR,,SC/PA,,15,NA,1,NA,0.0947,aboveground_biomass,160.1757276,min_dbh,5,,NA,,,NA,,biome-specific
719,9034,11,1097,Marques de Comillas,SNR,,SC/PA,,15,NA,1,NA,0.0947,aboveground_biomass,197.1241468,min_dbh,5,,NA,,,NA,,biome-specific
720,9035,11,1097,Marques de Comillas,SNR,,SC/PA,,15,NA,1,NA,0.0947,aboveground_biomass,294.2548776,min_dbh,5,,NA,,,NA,,biome-specific
721,9036,11,1097,Marques de Comillas,SNR,,SC/PA,,15,NA,1,NA,0.0947,aboveground_biomass,34.65899062,min_dbh,5,,NA,,,NA,,biome-specific
722,9037,11,1097,Marques de Comillas,SNR,,SC/PA,,15,NA,1,NA,0.0947,aboveground_biomass,260.360427,min_dbh,5,,NA,,,NA,,biome-specific
723,9038,11,1097,Marques de Comillas,SNR,,SC/PA,,16,NA,1,NA,0.0947,aboveground_biomass,365.8690452,min_dbh,5,,NA,,,NA,,biome-specific
724,9039,11,1097,Marques de Comillas,SNR,,SC/PA,,17,NA,1,NA,0.0947,aboveground_biomass,511.4319106,min_dbh,5,,NA,,,NA,,biome-specific
725,9040,11,1097,Marques de Comillas,SNR,,SC/PA,,17,NA,1,NA,0.0947,aboveground_biomass,297.1638339,min_dbh,5,,NA,,,NA,,biome-specific
726,9041,11,1097,Marques de Comillas,SNR,,SC/PA,,19,NA,1,NA,0.0947,aboveground_biomass,238.8927792,min_dbh,5,,NA,,,NA,,biome-specific
727,9042,11,1097,Marques de Comillas,SNR,,SC/PA,,20,NA,1,NA,0.0947,aboveground_biomass,177.2974986,min_dbh,5,,NA,,,NA,,biome-specific
728,9043,11,1097,Marques de Comillas,SNR,,SC/PA,,20,NA,1,NA,0.0947,aboveground_biomass,970.8026761,min_dbh,5,,NA,,,NA,,biome-specific
729,9044,11,1097,Marques de Comillas,SNR,,SC/PA,,20,NA,1,NA,0.0947,aboveground_biomass,176.799688,min_dbh,5,,NA,,,NA,,biome-specific
730,9045,11,1097,Marques de Comillas,SNR,,SC/PA,,20,NA,1,NA,0.0947,aboveground_biomass,214.4141625,min_dbh,5,,NA,,,NA,,biome-specific
731,9046,11,1097,Marques de Comillas,SNR,,SC/PA,,20,NA,1,NA,0.0947,aboveground_biomass,152.9256345,min_dbh,5,,NA,,,NA,,biome-specific
732,9047,11,1097,Marques de Comillas,SNR,,SC/PA,,20,NA,1,NA,0.0947,aboveground_biomass,183.5960215,min_dbh,5,,NA,,,NA,,biome-specific
733,9048,11,1097,Marques de Comillas,SNR,,SC/PA,,20,NA,1,NA,0.0947,aboveground_biomass,462.223263,min_dbh,5,,NA,,,NA,,biome-specific
734,9049,11,1097,Marques de Comillas,SNR,,SC/PA,,20,NA,1,NA,0.0947,aboveground_biomass,258.8430362,min_dbh,5,,NA,,,NA,,biome-specific
735,9050,11,1097,Marques de Comillas,SNR,,SC/PA,,20,NA,1,NA,0.0947,aboveground_biomass,94.05184822,min_dbh,5,,NA,,,NA,,biome-specific
736,9051,11,1097,Marques de Comillas,SNR,,SC/PA,,30,NA,1,NA,0.0947,aboveground_biomass,291.4936453,min_dbh,5,,NA,,,NA,,biome-specific
737,9052,11,1097,Marques de Comillas,SNR,,SC/PA,,30,NA,1,NA,0.0947,aboveground_biomass,68.31996436,min_dbh,5,,NA,,,NA,,biome-specific
738,9053,11,1097,Marques de Comillas,SNR,,SC/PA,,30,NA,1,NA,0.0947,aboveground_biomass,201.4308949,min_dbh,5,,NA,,,NA,,biome-specific
739,9054,11,1097,Marques de Comillas,SNR,,SC/PA,,30,NA,1,NA,0.0947,aboveground_biomass,111.0465527,min_dbh,5,,NA,,,NA,,biome-specific
740,9055,11,1097,Marques de Comillas,SNR,,SC/PA,,30,NA,1,NA,0.0947,aboveground_biomass,341.4488363,min_dbh,5,,NA,,,NA,,biome-specific
741,9056,11,1097,Marques de Comillas,SNR,,SC/PA,,30,NA,1,NA,0.0947,aboveground_biomass,504.3458513,min_dbh,5,,NA,,,NA,,biome-specific
742,9057,11,1097,Marques de Comillas,SNR,,SC/PA,,40,NA,1,NA,0.0947,aboveground_biomass,320.8743731,min_dbh,5,,NA,,,NA,,biome-specific
743,9058,11,1097,Marques de Comillas,SNR,,SC/PA,,40,NA,1,NA,0.0947,aboveground_biomass,487.3393063,min_dbh,5,,NA,,,NA,,biome-specific
744,9059,11,1097,Marques de Comillas,SNR,,SC/PA,,40,NA,1,NA,0.0947,aboveground_biomass,126.8366759,min_dbh,5,,NA,,,NA,,biome-specific
745,9060,11,1097,Marques de Comillas,SNR,,SC/PA,,40,NA,1,NA,0.0947,aboveground_biomass,559.930985,min_dbh,5,,NA,,,NA,,biome-specific
746,9061,11,1097,Marques de Comillas,SNR,,SC/PA,,40,NA,1,NA,0.0947,aboveground_biomass,210.0195763,min_dbh,5,,NA,,,NA,,biome-specific
747,9062,11,1097,Marques de Comillas,SNR,,SC/PA,,50,NA,1,NA,0.0947,aboveground_biomass,59.90875795,min_dbh,5,,NA,,,NA,,biome-specific
748,9063,11,1097,Marques de Comillas,SNR,,SC/PA,,50,NA,1,NA,0.0947,aboveground_biomass,463.7501416,min_dbh,5,,NA,,,NA,,biome-specific
749,9064,14,1097,Sao Paulo,SNR,,PA,,11,NA,1,NA,0.0947,aboveground_biomass,48.83718964,min_dbh,5,,NA,,,NA,,biome-specific
750,9065,14,1097,Sao Paulo,SNR,,PA,,11,NA,1,NA,0.0947,aboveground_biomass,85.54086055,min_dbh,5,,NA,,,NA,,biome-specific
751,9066,14,1097,Sao Paulo,SNR,,PA,,11,NA,1,NA,0.0947,aboveground_biomass,153.4536341,min_dbh,5,,NA,,,NA,,biome-specific
752,9067,14,1097,Sao Paulo,SNR,,PA,,18,NA,1,NA,0.0947,aboveground_biomass,59.72749629,min_dbh,5,,NA,,,NA,,biome-specific
753,9068,14,1097,Sao Paulo,SNR,,PA,,18,NA,1,NA,0.0947,aboveground_biomass,59.00914985,min_dbh,5,,NA,,,NA,,biome-specific
754,9069,14,1097,Sao Paulo,SNR,,PA,,29,NA,1,NA,0.0947,aboveground_biomass,227.6171311,min_dbh,5,,NA,,,NA,,biome-specific
755,9070,14,1097,Sao Paulo,SNR,,PA,,29,NA,1,NA,0.0947,aboveground_biomass,109.4181533,min_dbh,5,,NA,,,NA,,biome-specific
756,9071,14,1097,Sao Paulo,SNR,,PA,,29,NA,1,NA,0.0947,aboveground_biomass,279.0666974,min_dbh,5,,NA,,,NA,,biome-specific
757,9072,14,1097,Sao Paulo,SNR,,PA,,29,NA,1,NA,0.0947,aboveground_biomass,122.5674367,min_dbh,5,,NA,,,NA,,biome-specific
758,9073,14,1097,Sao Paulo,SNR,,PA,,45,NA,1,NA,0.0947,aboveground_biomass,96.55928255,min_dbh,5,,NA,,,NA,,biome-specific
760,9074,15,1097,Serra do Cipo,SNR,,PA,,10,NA,1,NA,0.0947,aboveground_biomass,89.56984023,min_dbh,5,,NA,,,NA,,biome-specific
761,9075,15,1097,Serra do Cipo,SNR,,PA,,18,NA,1,NA,0.0947,aboveground_biomass,131.8215922,min_dbh,5,,NA,,,NA,,biome-specific
762,9076,15,1097,Serra do Cipo,SNR,,PA,,18,NA,1,NA,0.0947,aboveground_biomass,99.48170849,min_dbh,5,,NA,,,NA,,biome-specific
763,9077,15,1097,Serra do Cipo,SNR,,PA,,18,NA,1,NA,0.0947,aboveground_biomass,132.2163033,min_dbh,5,,NA,,,NA,,biome-specific
764,9078,15,1097,Serra do Cipo,SNR,,PA,,50,NA,1,NA,0.0947,aboveground_biomass,256.3984201,min_dbh,5,,NA,,,NA,,biome-specific
765,9079,15,1097,Serra do Cipo,SNR,,PA,,50,NA,1,NA,0.0947,aboveground_biomass,132.7248522,min_dbh,5,,NA,,,NA,,biome-specific
766,9080,15,1097,Serra do Cipo,SNR,,PA,,50,NA,1,NA,0.0947,aboveground_biomass,224.6379861,min_dbh,5,,NA,,,NA,,biome-specific
767,9081,15,1097,Serra do Cipo,SNR,,PA,,8,NA,1,NA,0.0947,aboveground_biomass,72.15654071,min_dbh,5,,NA,,,NA,,biome-specific
768,9082,15,1097,Serra do Cipo,SNR,,PA,,8,NA,1,NA,0.0947,aboveground_biomass,26.22718608,min_dbh,5,,NA,,,NA,,biome-specific
769,9083,16,1097,Zona Norte,SNR,,SC/PA,,10,NA,1,NA,0.0947,aboveground_biomass,198.6282111,min_dbh,5,,NA,,,NA,,biome-specific
770,9084,16,1097,Zona Norte,SNR,,SC/PA,,12,NA,1,NA,0.0947,aboveground_biomass,186.5657011,min_dbh,5,,NA,,,NA,,biome-specific
771,9085,16,1097,Zona Norte,SNR,,SC/PA,,12,NA,1,NA,0.0947,aboveground_biomass,71.99599793,min_dbh,5,,NA,,,NA,,biome-specific
772,9086,16,1097,Zona Norte,SNR,,SC/PA,,12,NA,1,NA,0.0947,aboveground_biomass,256.4534315,min_dbh,5,,NA,,,NA,,biome-specific
773,9087,16,1097,Zona Norte,SNR,,SC/PA,,12,NA,1,NA,0.0947,aboveground_biomass,40.36376723,min_dbh,5,,NA,,,NA,,biome-specific
774,9088,16,1097,Zona Norte,SNR,,SC/PA,,14,NA,1,NA,0.0947,aboveground_biomass,33.91343566,min_dbh,5,,NA,,,NA,,biome-specific
775,9089,16,1097,Zona Norte,SNR,,SC/PA,,15,NA,1,NA,0.0947,aboveground_biomass,8.207517165,min_dbh,5,,NA,,,NA,,biome-specific
776,9090,16,1097,Zona Norte,SNR,,SC/PA,,15,NA,1,NA,0.0947,aboveground_biomass,53.67669992,min_dbh,5,,NA,,,NA,,biome-specific
777,9091,16,1097,Zona Norte,SNR,,SC/PA,,15,NA,1,NA,0.0947,aboveground_biomass,21.37731233,min_dbh,5,,NA,,,NA,,biome-specific
778,9092,16,1097,Zona Norte,SNR,,SC/PA,,15,NA,1,NA,0.0947,aboveground_biomass,5.861207671,min_dbh,5,,NA,,,NA,,biome-specific
779,9093,16,1097,Zona Norte,SNR,,SC/PA,,2,NA,1,NA,0.0947,aboveground_biomass,52.74606983,min_dbh,5,,NA,,,NA,,biome-specific
780,9094,16,1097,Zona Norte,SNR,,SC/PA,,2,NA,1,NA,0.0947,aboveground_biomass,114.1541698,min_dbh,5,,NA,,,NA,,biome-specific
781,9095,16,1097,Zona Norte,SNR,,SC/PA,,20,NA,1,NA,0.0947,aboveground_biomass,153.6563876,min_dbh,5,,NA,,,NA,,biome-specific
782,9096,16,1097,Zona Norte,SNR,,SC/PA,,20,NA,1,NA,0.0947,aboveground_biomass,47.59927503,min_dbh,5,,NA,,,NA,,biome-specific
783,9097,16,1097,Zona Norte,SNR,,SC/PA,,20,NA,1,NA,0.0947,aboveground_biomass,27.06026401,min_dbh,5,,NA,,,NA,,biome-specific
784,9098,16,1097,Zona Norte,SNR,,SC/PA,,20,NA,1,NA,0.0947,aboveground_biomass,300.2327514,min_dbh,5,,NA,,,NA,,biome-specific
785,9099,16,1097,Zona Norte,SNR,,SC/PA,,20,NA,1,NA,0.0947,aboveground_biomass,27.19566419,min_dbh,5,,NA,,,NA,,biome-specific
786,9100,16,1097,Zona Norte,SNR,,SC/PA,,20,NA,1,NA,0.0947,aboveground_biomass,15.23540631,min_dbh,5,,NA,,,NA,,biome-specific
787,9101,16,1097,Zona Norte,SNR,,SC/PA,,23,NA,1,NA,0.0947,aboveground_biomass,228.4989946,min_dbh,5,,NA,,,NA,,biome-specific
788,9102,16,1097,Zona Norte,SNR,,SC/PA,,25,NA,1,NA,0.0947,aboveground_biomass,159.4929919,min_dbh,5,,NA,,,NA,,biome-specific
789,9103,16,1097,Zona Norte,SNR,,SC/PA,,25,NA,1,NA,0.0947,aboveground_biomass,71.51342834,min_dbh,5,,NA,,,NA,,biome-specific
790,9104,16,1097,Zona Norte,SNR,,SC/PA,,25,NA,1,NA,0.0947,aboveground_biomass,197.6380616,min_dbh,5,,NA,,,NA,,biome-specific
791,9105,16,1097,Zona Norte,SNR,,SC/PA,,25,NA,1,NA,0.0947,aboveground_biomass,46.23192794,min_dbh,5,,NA,,,NA,,biome-specific
792,9106,16,1097,Zona Norte,SNR,,SC/PA,,25,NA,1,NA,0.0947,aboveground_biomass,9.18469893,min_dbh,5,,NA,,,NA,,biome-specific
793,9107,16,1097,Zona Norte,SNR,,SC/PA,,25,NA,1,NA,0.0947,aboveground_biomass,27.69576945,min_dbh,5,,NA,,,NA,,biome-specific
794,9108,16,1097,Zona Norte,SNR,,SC/PA,,25,NA,1,NA,0.0947,aboveground_biomass,0,min_dbh,5,,NA,,,NA,,biome-specific
795,9109,16,1097,Zona Norte,SNR,,SC/PA,,28,NA,1,NA,0.0947,aboveground_biomass,11.91129892,min_dbh,5,,NA,,,NA,,biome-specific
796,9110,16,1097,Zona Norte,SNR,,SC/PA,,3,NA,1,NA,0.0947,aboveground_biomass,271.5307173,min_dbh,5,,NA,,,NA,,biome-specific
797,9111,16,1097,Zona Norte,SNR,,SC/PA,,3,NA,1,NA,0.0947,aboveground_biomass,27.29640571,min_dbh,5,,NA,,,NA,,biome-specific
798,9112,16,1097,Zona Norte,SNR,,SC/PA,,3,NA,1,NA,0.0947,aboveground_biomass,51.80027021,min_dbh,5,,NA,,,NA,,biome-specific
799,9113,16,1097,Zona Norte,SNR,,SC/PA,,3,NA,1,NA,0.0947,aboveground_biomass,22.38642631,min_dbh,5,,NA,,,NA,,biome-specific
800,9114,16,1097,Zona Norte,SNR,,SC/PA,,3,NA,1,NA,0.0947,aboveground_biomass,25.14913731,min_dbh,5,,NA,,,NA,,biome-specific
801,9115,16,1097,Zona Norte,SNR,,SC/PA,,30,NA,1,NA,0.0947,aboveground_biomass,192.01418,min_dbh,5,,NA,,,NA,,biome-specific
802,9116,16,1097,Zona Norte,SNR,,SC/PA,,4,NA,1,NA,0.0947,aboveground_biomass,65.37166765,min_dbh,5,,NA,,,NA,,biome-specific
803,9117,16,1097,Zona Norte,SNR,,SC/PA,,5,NA,1,NA,0.0947,aboveground_biomass,10.078132,min_dbh,5,,NA,,,NA,,biome-specific
804,9118,16,1097,Zona Norte,SNR,,SC/PA,,52,NA,1,NA,0.0947,aboveground_biomass,70.68325749,min_dbh,5,,NA,,,NA,,biome-specific
805,9119,16,1097,Zona Norte,SNR,,SC/PA,,8,NA,1,NA,0.0947,aboveground_biomass,10.50739075,min_dbh,5,,NA,,,NA,,biome-specific
806,9120,16,1097,Zona Norte,SNR,,SC/PA,,8,NA,1,NA,0.0947,aboveground_biomass,8.96695705,min_dbh,5,,NA,,,NA,,biome-specific
807,9121,16,1097,Zona Norte,SNR,,SC/PA,,9,NA,1,NA,0.0947,aboveground_biomass,82.04361492,min_dbh,5,,NA,,,NA,,biome-specific
1074,99,18,2298,Chamela-Cuixmala,SNR,,PA,"old growth forest, 4-28 yrs in pasture with repeated burning and planted exotic grasses",3,2004,1,NA,0.01,aboveground_biomass,2.089328897,min_dbh,5,,NA,,,NA,,biome-specific
1076,100,18,2298,Chamela-Cuixmala,SNR,,PA,"old growth forest, 4-28 yrs in pasture with repeated burning and planted exotic grasses",4,2004,1,NA,0.01,aboveground_biomass,2.003273923,min_dbh,5,,NA,,,NA,,biome-specific
1077,101,18,2298,Chamela-Cuixmala,SNR,,PA,"old growth forest, 4-28 yrs in pasture with repeated burning and planted exotic grasses",6,2004,1,NA,0.01,aboveground_biomass,0.560537729,min_dbh,5,,NA,,,NA,,biome-specific
1078,102,18,2298,Chamela-Cuixmala,SNR,,PA,"old growth forest, 4-28 yrs in pasture with repeated burning and planted exotic grasses",7,2004,1,NA,0.01,aboveground_biomass,2.481903815,min_dbh,5,,NA,,,NA,,biome-specific
1079,103,18,2298,Chamela-Cuixmala,SNR,,PA,"old growth forest, 4-28 yrs in pasture with repeated burning and planted exotic grasses",8,2004,1,NA,0.01,aboveground_biomass,3.603246034,min_dbh,5,,NA,,,NA,,biome-specific
1080,104,18,2298,Chamela-Cuixmala,SNR,,PA,"old growth forest, 4-28 yrs in pasture with repeated burning and planted exotic grasses",13,2004,1,NA,0.01,aboveground_biomass,22.40642797,min_dbh,5,,NA,,,NA,,biome-specific
1081,105,18,2298,Chamela-Cuixmala,SNR,,PA,"old growth forest, 4-28 yrs in pasture with repeated burning and planted exotic grasses",15,2004,1,NA,0.01,aboveground_biomass,36.87974854,min_dbh,5,,NA,,,NA,,biome-specific
1075,1775,18,2298,Chamela-Cuixmala,SNR,,PA,"old growth forest, 4-28 yrs in pasture with repeated burning and planted exotic grasses",3,2004,1,NA,0.01,aboveground_biomass,0,min_dbh,5,,NA,,,NA,,biome-specific
1082,1776,18,2298,Chamela-Cuixmala,SNR,,PA,"old growth forest, 4-28 yrs in pasture with repeated burning and planted exotic grasses",15,2004,1,NA,0.01,aboveground_biomass,39.21001547,min_dbh,5,,NA,,,NA,,biome-specific
1236,119,19,3017,Molienda slash-and-burned forest recovery chronosequence,SNR,,SC,"cleared, burned used for crop for 2-3 years prior to abandoment, no fire, logging or re-entry",37,NA,1,NA,0.08,aboveground_biomass,128.1943048,min_dbh,5,,NA,,,1025,32.40.27,Chave 2014
1237,120,19,3017,Molienda slash-and-burned forest recovery chronosequence,SNR,,SC,"cleared, burned used for crop for 2-3 years prior to abandoment, no fire, logging or re-entry",38,NA,1,NA,0.08,aboveground_biomass,197.4331157,min_dbh,5,,NA,,,1375,46.34.19,Chave 2014
1232,115,19,3017,Molienda slash-and-burned forest recovery chronosequence,SNR,,SC,"cleared, burned used for crop for 2-3 years prior to abandoment, no fire, logging or re-entry",25,NA,1,NA,0.08,aboveground_biomass,151.0042257,min_dbh,5,,NA,,,775,48.34.17,Chave 2014
1230,113,19,3017,Molienda slash-and-burned forest recovery chronosequence,SNR,,SC,"cleared, burned used for crop for 2-3 years prior to abandoment, no fire, logging or re-entry",18,NA,1,NA,0.08,aboveground_biomass,150.3143031,min_dbh,5,,NA,,,1450,50.30.19,Chave 2014
1226,109,19,3017,Molienda slash-and-burned forest recovery chronosequence,SNR,,SC,"cleared, burned used for crop for 2-3 years prior to abandoment, no fire, logging or re-entry",5,NA,1,NA,0.08,aboveground_biomass,42.12827719,min_dbh,5,,NA,,,1375,50.32.17,Chave 2015
1235,118,19,3017,Molienda slash-and-burned forest recovery chronosequence,SNR,,SC,"cleared, burned used for crop for 2-3 years prior to abandoment, no fire, logging or re-entry",35,NA,1,NA,0.08,aboveground_biomass,158.3987329,min_dbh,5,,NA,,,1238,52.28.19,Chave 2014
1239,122,19,3017,Molienda slash-and-burned forest recovery chronosequence,SNR,,SC,"cleared, burned used for crop for 2-3 years prior to abandoment, no fire, logging or re-entry",47,NA,1,NA,0.08,aboveground_biomass,484.4025554,min_dbh,5,,NA,,,1700,56.22.21,Chave 2014
1228,111,19,3017,Molienda slash-and-burned forest recovery chronosequence,SNR,,SC,"cleared, burned used for crop for 2-3 years prior to abandoment, no fire, logging or re-entry",10,NA,1,NA,0.08,aboveground_biomass,114.8240074,min_dbh,5,,NA,,,1913,58.22.19,Chave 2014
1229,112,19,3017,Molienda slash-and-burned forest recovery chronosequence,SNR,,SC,"cleared, burned used for crop for 2-3 years prior to abandoment, no fire, logging or re-entry",14,NA,1,NA,0.08,aboveground_biomass,121.1347125,min_dbh,5,,NA,,,950,60.22.17,Chave 2014
1231,114,19,3017,Molienda slash-and-burned forest recovery chronosequence,SNR,,SC,"cleared, burned used for crop for 2-3 years prior to abandoment, no fire, logging or re-entry",21,NA,1,NA,0.08,aboveground_biomass,180.6036323,min_dbh,5,,NA,,,1238,64.18.17,Chave 2014
1233,116,19,3017,Molienda slash-and-burned forest recovery chronosequence,SNR,,SC,"cleared, burned used for crop for 2-3 years prior to abandoment, no fire, logging or re-entry",32,NA,1,NA,0.08,aboveground_biomass,371.9346425,min_dbh,5,,NA,,,1350,64.18.17,Chave 2014
1238,121,19,3017,Molienda slash-and-burned forest recovery chronosequence,SNR,,SC,"cleared, burned used for crop for 2-3 years prior to abandoment, no fire, logging or re-entry",43,NA,1,NA,0.08,aboveground_biomass,329.7293272,min_dbh,5,,NA,,,1488,66.22.11,Chave 2014
1227,110,19,3017,Molienda slash-and-burned forest recovery chronosequence,SNR,,SC,"cleared, burned used for crop for 2-3 years prior to abandoment, no fire, logging or re-entry",7,NA,1,NA,0.08,aboveground_biomass,156.5558421,min_dbh,5,,NA,,,1638,68.18.13,Chave 2015
1225,108,19,3017,Molienda slash-and-burned forest recovery chronosequence,SNR,,SC,"cleared, burned used for crop for 2-3 years prior to abandoment, no fire, logging or re-entry",4,NA,1,NA,0.08,aboveground_biomass,15.46533034,min_dbh,5,,NA,,,1538,,Chave 2015
1234,117,19,3017,Molienda slash-and-burned forest recovery chronosequence,SNR,,SC,"cleared, burned used for crop for 2-3 years prior to abandoment, no fire, logging or re-entry",33,NA,1,NA,0.08,aboveground_biomass,238.4698393,min_dbh,5,,NA,,,1838,,Chave 2014
13160,9217,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",1,NA,1,NA,0.100000001,aboveground_carbon,1.5,min_dbh,2.5,,NA,,,NA,,forest-specific
13161,9218,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",2,NA,1,NA,0.100000001,aboveground_carbon,11.1,min_dbh,2.5,,NA,,,NA,,forest-specific
13162,9219,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",2,NA,1,NA,0.100000001,aboveground_carbon,22.8,min_dbh,2.5,,NA,,,NA,,forest-specific
13163,9220,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",3,NA,1,NA,0.100000001,aboveground_carbon,2.9,min_dbh,2.5,,NA,,,NA,,forest-specific
13164,9221,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",3,NA,1,NA,0.100000001,aboveground_carbon,8.2,min_dbh,2.5,,NA,,,NA,,forest-specific
13165,9222,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",3,NA,1,NA,0.100000001,aboveground_carbon,18.8,min_dbh,2.5,,NA,,,NA,,forest-specific
13166,9223,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",3,NA,1,NA,0.100000001,aboveground_carbon,20.4,min_dbh,2.5,,NA,,,NA,,forest-specific
13167,9224,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",3,NA,1,NA,0.100000001,aboveground_carbon,26.1,min_dbh,2.5,,NA,,,NA,,forest-specific
13168,9225,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",3,NA,1,NA,0.100000001,aboveground_carbon,70.4,min_dbh,2.5,,NA,,,NA,,forest-specific
13169,9226,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",4,NA,1,NA,0.100000001,aboveground_carbon,26.8,min_dbh,2.5,,NA,,,NA,,forest-specific
13170,9227,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",5,NA,1,NA,0.100000001,aboveground_carbon,19.9,min_dbh,2.5,,NA,,,NA,,forest-specific
13171,9228,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",5,NA,1,NA,0.100000001,aboveground_carbon,42.5,min_dbh,2.5,,NA,,,NA,,forest-specific
13172,9229,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",5,NA,1,NA,0.100000001,aboveground_carbon,76.6,min_dbh,2.5,,NA,,,NA,,forest-specific
13173,9230,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",6,NA,1,NA,0.100000001,aboveground_carbon,11.7,min_dbh,2.5,,NA,,,NA,,forest-specific
13174,9231,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",6,NA,1,NA,0.100000001,aboveground_carbon,21.9,min_dbh,2.5,,NA,,,NA,,forest-specific
13175,9232,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",6,NA,1,NA,0.100000001,aboveground_carbon,75.9,min_dbh,2.5,,NA,,,NA,,forest-specific
13176,9233,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",7,NA,1,NA,0.100000001,aboveground_carbon,21.9,min_dbh,2.5,,NA,,,NA,,forest-specific
13177,9234,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",7,NA,1,NA,0.100000001,aboveground_carbon,31.6,min_dbh,2.5,,NA,,,NA,,forest-specific
13178,9235,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",7,NA,1,NA,0.100000001,aboveground_carbon,43.8,min_dbh,2.5,,NA,,,NA,,forest-specific
13179,9236,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",8,NA,1,NA,0.100000001,aboveground_carbon,69.1,min_dbh,2.5,,NA,,,NA,,forest-specific
13180,9237,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",9,NA,1,NA,0.100000001,aboveground_carbon,30.1,min_dbh,2.5,,NA,,,NA,,forest-specific
13181,9238,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",9,NA,1,NA,0.100000001,aboveground_carbon,34.3,min_dbh,2.5,,NA,,,NA,,forest-specific
13182,9239,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",9,NA,1,NA,0.100000001,aboveground_carbon,42.5,min_dbh,2.5,,NA,,,NA,,forest-specific
13183,9240,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",9,NA,1,NA,0.100000001,aboveground_carbon,63.5,min_dbh,2.5,,NA,,,NA,,forest-specific
13184,9241,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",9,NA,1,NA,0.100000001,aboveground_carbon,67.7,min_dbh,2.5,,NA,,,NA,,forest-specific
13185,9242,22,3773,El Ocote biosphere preserve,SNR,,SC,"colonization started in 1970s with slash and burn, former 10 year cycle now 2-4 years",9,NA,1,NA,0.100000001,aboveground_carbon,77.2,min_dbh,2.5,,NA,,,NA,,forest-specific
