"measurement.ID","sites.sitename","plot.name","stand.age","dominant.life.form","dominant.veg","scientific.name","veg.notes","variable.name","date","date.loc","start.date","start.date.loc","end.date","end.date.loc","mean","n","stat.name","stat","area.sampled","notes","method.ID","allometry_1","allometry_2","min.dbh","depth","covariate_1","coV_1.value","covariate_2","coV_2.value","conflicts","R.group","S.group","D.group","D.precedence","conflict.type","conflicts.notes","citation.ID","loaded.from","source.notes","measurement.ID.v1","loaded.by","checked.ori.pub","ForC.investigator","required.citations","flag.suspicious","NEW_RECORD","coV1_value","coV_1.value.1","coV2_value"
17644,"Buenaventura","regrowth stand regenerating via spontaneous natural regeneration","1","woody","NAC",NA,NA,"biomass_ag_OM","2005",8,NA,9,NA,9,2.7,"1",NA,NA,"1","Biomass allometries: biome-specific.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spracklen_2016_csas",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,0,NA,NA
17645,"Buenaventura","regrowth stand regenerating via spontaneous natural regeneration","1","woody","NAC",NA,NA,"stand.density","2005",8,NA,9,NA,9,148,"1",NA,NA,"1","Biomass allometries: biome-specific.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spracklen_2016_csas",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,0,NA,NA
17646,"Buenaventura","regrowth stand regenerating via spontaneous natural regeneration","1","woody","NAC",NA,NA,"biomass_root_OM","2005",8,NA,9,NA,9,0.9,"1",NA,NA,"1","Biomass allometries: root:shoot.",NA,"NAC",NA,"NAC",NA,"min_depth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spracklen_2016_csas",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17647,"Buenaventura","regrowth stand regenerating via spontaneous natural regeneration","1","woody","NAC",NA,NA,"stand.density","2005",8,NA,9,NA,9,148,"1",NA,NA,"1","Biomass allometries: root:shoot.",NA,"NAC",NA,"NAC",NA,"min_depth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spracklen_2016_csas",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17648,"Buenaventura","regrowth stand regenerating via spontaneous natural regeneration","1","woody","NAC",NA,NA,"organic.layer_OM","2005",8,NA,9,NA,9,0,"1",NA,NA,"1","Biomass allometries: direct harvest. 5 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spracklen_2016_csas",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17649,"Buenaventura","regrowth stand regenerating via spontaneous natural regeneration","1","woody","NAC",NA,NA,"stand.density","2005",8,NA,9,NA,9,148,"1",NA,NA,"1","Biomass allometries: direct harvest. 5 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spracklen_2016_csas",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17650,"Tapichalaca","regrowth stand regenerating via spontaneous natural regeneration","2","woody","NAC",NA,NA,"biomass_ag_OM","2005",8,NA,9,NA,9,18.3,"1",NA,NA,"1","Biomass allometries: biome-specific.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spracklen_2016_csas",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,0,NA,NA
17651,"Tapichalaca","regrowth stand regenerating via spontaneous natural regeneration","2","woody","NAC",NA,NA,"stand.density","2005",8,NA,9,NA,9,1046,"1",NA,NA,"1","Biomass allometries: biome-specific.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spracklen_2016_csas",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,0,NA,NA
17652,"Tapichalaca","regrowth stand regenerating via spontaneous natural regeneration","2","woody","NAC",NA,NA,"biomass_root_OM","2005",8,NA,9,NA,9,4,"1",NA,NA,"1","Biomass allometries: root:shoot.",NA,"NAC",NA,"NAC",NA,"min_depth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spracklen_2016_csas",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17653,"Tapichalaca","regrowth stand regenerating via spontaneous natural regeneration","2","woody","NAC",NA,NA,"stand.density","2005",8,NA,9,NA,9,1046,"1",NA,NA,"1","Biomass allometries: root:shoot.",NA,"NAC",NA,"NAC",NA,"min_depth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spracklen_2016_csas",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17654,"Tapichalaca","regrowth stand regenerating via spontaneous natural regeneration","2","woody","NAC",NA,NA,"organic.layer_OM","2005",8,NA,9,NA,9,2.3,"1",NA,NA,"1","Biomass allometries: direct harvest. 5 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spracklen_2016_csas",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17655,"Tapichalaca","regrowth stand regenerating via spontaneous natural regeneration","2","woody","NAC",NA,NA,"stand.density","2005",8,NA,9,NA,9,1046,"1",NA,NA,"1","Biomass allometries: direct harvest. 5 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spracklen_2016_csas",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17656,"Barangay Gaas SA0-5","regrowth stand regenerating via spontaneous natural regeneration","5","woody","NAC",NA,NA,"biomass_ag_C","2013",8,NA,9,NA,9,33.42,"5",NA,NA,"0.5","Biomass allometries: biome-specific.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mukul_2016_tsfr",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,5,NA,NA
17657,"Barangay Gaas SA0-10","regrowth stand regenerating via spontaneous natural regeneration","8","woody","NAC",NA,NA,"biomass_ag_C","2013",8,NA,9,NA,9,74.18,"5",NA,NA,"0.5","Biomass allometries: biome-specific.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mukul_2016_tsfr",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,5,NA,NA
17658,"Barangay Gaas SA0-20","regrowth stand regenerating via spontaneous natural regeneration","16","woody","NAC",NA,NA,"biomass_ag_C","2013",8,NA,9,NA,9,111.81,"5",NA,NA,"0.5","Biomass allometries: biome-specific.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mukul_2016_tsfr",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,5,NA,NA
17659,"Barangay Gaas SA0-30","regrowth stand regenerating via spontaneous natural regeneration","26","woody","NAC",NA,NA,"biomass_ag_C","2013",8,NA,9,NA,9,120.02,"5",NA,NA,"0.5","Biomass allometries: biome-specific.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mukul_2016_tsfr",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,5,NA,NA
17660,"Barangay Gaas SA0-5","regrowth stand regenerating via spontaneous natural regeneration","5","woody","NAC",NA,NA,"biomass_ag_understory_C","2013",8,NA,9,NA,9,0.17,"5",NA,NA,"0.5","Biomass allometries: direct harvest; species-specific.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mukul_2016_tsfr",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17661,"Barangay Gaas SA0-10","regrowth stand regenerating via spontaneous natural regeneration","8","woody","NAC",NA,NA,"biomass_ag_understory_C","2013",8,NA,9,NA,9,1.55,"5",NA,NA,"0.5","Biomass allometries: direct harvest; species-specific.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mukul_2016_tsfr",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17662,"Barangay Gaas SA0-20","regrowth stand regenerating via spontaneous natural regeneration","16","woody","NAC",NA,NA,"biomass_ag_understory_C","2013",8,NA,9,NA,9,0.52,"5",NA,NA,"0.5","Biomass allometries: direct harvest; species-specific.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mukul_2016_tsfr",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17663,"Barangay Gaas SA0-30","regrowth stand regenerating via spontaneous natural regeneration","26","woody","NAC",NA,NA,"biomass_ag_understory_C","2013",8,NA,9,NA,9,0.49,"5",NA,NA,"0.5","Biomass allometries: direct harvest; species-specific.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mukul_2016_tsfr",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17664,"Barangay Gaas SA0-5","regrowth stand regenerating via spontaneous natural regeneration","5","woody","NAC",NA,NA,"organic.layer_C","2013",8,NA,9,NA,9,126.72,"5",NA,NA,"0.5","Biomass allometries: site-specific harvest; direct-harvest.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mukul_2016_tsfr",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17665,"Barangay Gaas SA0-10","regrowth stand regenerating via spontaneous natural regeneration","8","woody","NAC",NA,NA,"organic.layer_C","2013",8,NA,9,NA,9,25.35,"5",NA,NA,"0.5","Biomass allometries: site-specific harvest; direct-harvest.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mukul_2016_tsfr",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17666,"Barangay Gaas SA0-20","regrowth stand regenerating via spontaneous natural regeneration","16","woody","NAC",NA,NA,"organic.layer_C","2013",8,NA,9,NA,9,10.08,"5",NA,NA,"0.5","Biomass allometries: site-specific harvest; direct-harvest.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mukul_2016_tsfr",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17667,"Barangay Gaas SA0-30","regrowth stand regenerating via spontaneous natural regeneration","26","woody","NAC",NA,NA,"organic.layer_C","2013",8,NA,9,NA,9,12.04,"5",NA,NA,"0.5","Biomass allometries: site-specific harvest; direct-harvest.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mukul_2016_tsfr",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17668,"Cajueiro","regrowth stand regenerating via spontaneous natural regeneration","15","woody","NAC",NA,NA,"biomass_ag_OM","NI",9,NA,9,NA,9,41.36214602,"1",NA,NA,"0.0947","Biomass allometries: biome-specific.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poorter_2016_bron",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,5,NA,NA
17669,"Chinantla","regrowth stand regenerating via spontaneous natural regeneration","5","woody","NAC",NA,NA,"biomass_ag_OM","NI",9,NA,9,NA,9,42.69398397,"1",NA,NA,"0.0947","Biomass allometries: biome-specific.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poorter_2016_bron",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,5,NA,NA
17670,"Lacandona","regrowth stand regenerating via spontaneous natural regeneration","1","woody","NAC",NA,NA,"biomass_ag_OM","NI",9,NA,9,NA,9,2.76822063,"1",NA,NA,"0.0947","Biomass allometries: biome-specific.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poorter_2016_bron",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,5,NA,NA
17671,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration","2","woody","NAC",NA,NA,"biomass_ag_OM","NI",9,NA,9,NA,9,34.81299925,"1",NA,NA,"0.0947","Biomass allometries: biome-specific.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poorter_2016_bron",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,5,NA,NA
17672,"Sao Paulo","regrowth stand regenerating via spontaneous natural regeneration","11","woody","NAC",NA,NA,"biomass_ag_OM","NI",9,NA,9,NA,9,48.83718964,"1",NA,NA,"0.0947","Biomass allometries: biome-specific.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poorter_2016_bron",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,5,NA,NA
17673,"Serra do Cipo","regrowth stand regenerating via spontaneous natural regeneration","10","woody","NAC",NA,NA,"biomass_ag_OM","NI",9,NA,9,NA,9,89.56984023,"1",NA,NA,"0.0947","Biomass allometries: biome-specific.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poorter_2016_bron",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,5,NA,NA
17674,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration","10","woody","NAC",NA,NA,"biomass_ag_OM","NI",9,NA,9,NA,9,198.6282111,"1",NA,NA,"0.0947","Biomass allometries: biome-specific.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poorter_2016_bron",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,5,NA,NA
17675,"Kambja","regrowth stand regenerating via spontaneous natural regeneration","8","woody","NAC",NA,"Betula pendula","organic.layer_OM","2004",8,NA,9,NA,9,3.47,"1",NA,NA,"0.03","Biomass allometries: direct harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aosaar_2016_bpan",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17676,"Kambja","regrowth stand regenerating via spontaneous natural regeneration","8","woody","NAC",NA,"Betula pendula","stand.density","2004",8,NA,9,NA,9,11633,"1",NA,NA,"0.03","Biomass allometries: direct harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aosaar_2016_bpan",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17677,"Kambja","regrowth stand regenerating via spontaneous natural regeneration","10","woody","NAC",NA,"Betula pendula","biomass_root_OM","2006",8,NA,9,NA,9,2.32,"1",NA,NA,"0.03","Biomass allometries: R:S.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aosaar_2016_bpan",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17678,"Kambja","regrowth stand regenerating via spontaneous natural regeneration","10","woody","NAC",NA,"Betula pendula","stand.density","2006",8,NA,9,NA,9,10200,"1",NA,NA,"0.03","Biomass allometries: R:S.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aosaar_2016_bpan",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17679,"Kambja","regrowth stand regenerating via spontaneous natural regeneration","10","woody","NAC",NA,"Betula pendula","biomass_ag_understory_OM","2006",8,NA,9,NA,9,0.12,"1",NA,NA,"0.03","Biomass allometries: direct harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aosaar_2016_bpan",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17680,"Kambja","regrowth stand regenerating via spontaneous natural regeneration","10","woody","NAC",NA,"Betula pendula","stand.density","2006",8,NA,9,NA,9,10200,"1",NA,NA,"0.03","Biomass allometries: direct harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aosaar_2016_bpan",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17681,"Moungmouay","regrowth stand regenerating via spontaneous natural regeneration","3","woody","NAC",NA,NA,"biomass_ag_OM","2014",8,NA,9,NA,9,2.713164984,"1",NA,NA,"0.82","Biomass allometries: site-specific harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"McNicol_2015_doam",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,5,NA,NA
17682,"Moungmouay","regrowth stand regenerating via spontaneous natural regeneration","3","woody","NAC",NA,NA,"biomass_root_OM","2014",8,NA,9,NA,9,0.904493694,"1",NA,NA,"0.82","Biomass allometries: site-specific harvest.",NA,"NAC",NA,"NAC","NAC","min_diameter","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"McNicol_2015_doam",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17683,"Itatiaia","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,NA,"organic.layer_OM","NI",9,NA,9,NA,9,6,"5",NA,NA,"0.2","Biomass allometries: direct harvest. 5 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robinson_2015_fies",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17684,"Itatiaia","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,295,"5",NA,NA,"0.2","Biomass allometries: direct harvest. 5 sample(s) per plot.",NA,"NAC",NA,"NAC","NAC","min_diameter","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robinson_2015_fies",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
17685,"Itatiaia","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,NA,"biomass_ag_OM","NI",9,NA,9,NA,9,4.6,"5",NA,NA,"0.2","Biomass allometries: biome-specific; species-specific.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robinson_2015_fies",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,3,NA,NA
17686,"Itatiaia","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,295,"5",NA,NA,"0.2","Biomass allometries: biome-specific; species-specific.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robinson_2015_fies",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,3,NA,NA
17687,"Turumã-Mirim 1","regrowth stand regenerating via spontaneous natural regeneration","1","woody","NAC",NA,NA,"biomass_ag_OM","NI",9,NA,9,NA,9,7.4,"1",NA,NA,"0.01","Biomass allometries: site-specific harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wandelli_2015_svic",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,1,NA,NA
17688,"Turumã-Mirim 2","regrowth stand regenerating via spontaneous natural regeneration","1","woody","NAC",NA,NA,"biomass_ag_OM","NI",9,NA,9,NA,9,6.2,"1",NA,NA,"0.01","Biomass allometries: site-specific harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wandelli_2015_svic",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,1,NA,NA
17689,"Turumã-Mirim 3","regrowth stand regenerating via spontaneous natural regeneration","2","woody","NAC",NA,NA,"biomass_ag_OM","NI",9,NA,9,NA,9,21.2,"1",NA,NA,"0.01","Biomass allometries: site-specific harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wandelli_2015_svic",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,1,NA,NA
17690,"Turumã-Mirim 4","regrowth stand regenerating via spontaneous natural regeneration","2","woody","NAC",NA,NA,"biomass_ag_OM","NI",9,NA,9,NA,9,19.2,"1",NA,NA,"0.01","Biomass allometries: site-specific harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wandelli_2015_svic",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,1,NA,NA
17691,"Turumã-Mirim 5","regrowth stand regenerating via spontaneous natural regeneration","3","woody","NAC",NA,NA,"biomass_ag_OM","NI",9,NA,9,NA,9,28.2,"1",NA,NA,"0.01","Biomass allometries: site-specific harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wandelli_2015_svic",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,1,NA,NA
17692,"Turumã-Mirim 6","regrowth stand regenerating via spontaneous natural regeneration","4","woody","NAC",NA,NA,"biomass_ag_OM","NI",9,NA,9,NA,9,29.4,"1",NA,NA,"0.01","Biomass allometries: site-specific harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wandelli_2015_svic",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,1,NA,NA
17693,"Turumã-Mirim 7","regrowth stand regenerating via spontaneous natural regeneration","6","woody","NAC",NA,NA,"biomass_ag_OM","NI",9,NA,9,NA,9,51.7,"1",NA,NA,"0.01","Biomass allometries: site-specific harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wandelli_2015_svic",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,1,NA,NA
17694,"Turumã-Mirim 8","regrowth stand regenerating via spontaneous natural regeneration","6","woody","NAC",NA,NA,"biomass_ag_OM","NI",9,NA,9,NA,9,49.4,"1",NA,NA,"0.01","Biomass allometries: site-specific harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wandelli_2015_svic",NA,NA,NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,1,NA,NA
